Division,Team,BBMI_Rank,BBMI_Score,Record,Q_Wins,HCA,Best_Win_Rank,RAW_Points_Scored,RAW_Points_Against,RAW_Point_Difference,RAW_Field_Goal_Percentage,RAW_Three_Point_Percentage,RAW_Effective_Field_Goal_Percentage,RAW_Free_Throw_Percentage,RAW_Offensive_Rebounds_Per_Game,RAW_Defensive_Rebounds_Per_Game,RAW_Rebounds_Per_Game,RAW_Assists_Per_Game,RAW_Steals_Per_Game,RAW_Blocks_Per_Game,RAW_Charges_Taken_Per_Game,RAW_Turnovers_Per_Game,RAW_Q_Wins,RANK_Points_Scored,RANK_Points_Against,RANK_Point_Difference,RANK_Field_Goal_Percentage,RANK_Three_Point_Percentage,RANK_Effective_Field_Goal_Percentage,RANK_Free_Throw_Percentage,RANK_Offensive_Rebounds_Per_Game,RANK_Defensive_Rebounds_Per_Game,RANK_Rebounds_Per_Game,RANK_Assists_Per_Game,RANK_Steals_Per_Game,RANK_Blocks_Per_Game,RANK_Charges_Taken_Per_Game,RANK_Turnovers_Per_Game,RANK_Q_Wins,WTRANK_Points_Scored,WTRANK_Points_Against,WTRANK_Point_Difference,WTRANK_Field_Goal_Percentage,WTRANK_Three_Point_Percentage,WTRANK_Effective_Field_Goal_Percentage,WTRANK_Free_Throw_Percentage,WTRANK_Offensive_Rebounds_Per_Game,WTRANK_Defensive_Rebounds_Per_Game,WTRANK_Rebounds_Per_Game,WTRANK_Assists_Per_Game,WTRANK_Steals_Per_Game,WTRANK_Blocks_Per_Game,WTRANK_Charges_Taken_Per_Game,WTRANK_Turnovers_Per_Game,WTRANK_Q_Wins,WTRANK_TOTAL
4,Regis,9,38.536,23-6,70.92,-3.151,4,75.6,57.5,18.1,0.476,0.411,0.572,0.72,8.3,19.8,28.1,14.0,9.3,2.2,0.0,9.0,70.92,41.884,28.957,42.72,37.712,50.0,44.779,50.0,20.797,22.184,22.333,30.298,30.319,26.25,1.0,45.755,40.772,0.0,3.1564,6.1517,1.6216,1.55,0.2239,0.0,0.0,0.0,1.5187,0.3636,1.3037,0.1313,0.0,4.5755,17.9397,38.5361
4,Howards Grove,10,35.9434,21-7,59.68,-1.832,7,70.9,59.8,11.0,0.465,0.329,0.533,0.606,9.7,22.3,31.9,15.6,8.8,2.8,0.0,9.2,59.68,37.174,26.341,35.92,35.381,31.364,36.948,25.0,25.684,28.836,27.601,36.865,27.66,30.0,1.0,45.102,38.756,0.0,2.8712,5.1724,1.5214,0.9723,0.1847,0.0,0.0,0.0,1.8769,0.4424,1.1894,0.15,0.0,4.5102,17.0525,35.9434
4,Roncalli,11,35.8178,21-6,49.98,-1.266,10,62.5,49.2,13.3,0.472,0.355,0.553,0.685,7.1,17.8,24.9,14.2,9.0,1.1,0.0,10.7,49.98,28.758,38.398,38.123,36.864,37.273,40.964,42.325,16.555,16.821,18.067,31.119,28.723,10.6,1.0,40.204,37.016,0.0,4.1854,5.4897,1.5852,1.1555,0.2048,0.0,0.0,0.0,1.2285,0.3734,1.2351,0.053,0.0,4.0204,16.2869,35.8179
4,Iola-Scandinavia,12,35.7295,21-5,41.78,-1.745,20,66.5,51.0,15.5,0.487,0.308,0.53,0.614,12.2,26.3,38.4,17.0,7.3,3.2,0.0,12.1692,41.78,32.766,36.351,40.23,40.042,26.591,36.345,26.754,33.79,39.418,36.994,42.612,20.385,32.5,1.0,35.407,35.545,0.0,3.9622,5.7931,1.7218,0.8243,0.1817,0.0,0.0,0.0,2.5156,0.5113,0.8765,0.1625,0.0,3.5407,15.6396,35.7293
4,Cedar Grove-Belgium,13,34.5734,21-6,46.64,-2.243,15,73.1,60.9,12.2,0.494,0.338,0.556,0.612,9.6,23.3,32.9,15.4,8.3,3.5,0.0,11.4,46.64,39.379,25.107,37.069,41.525,33.409,41.566,26.316,25.36,31.481,29.046,36.044,25.0,34.375,1.0,37.918,36.416,0.0,2.7367,5.3379,1.7856,1.0357,0.2078,0.0,0.0,0.0,1.9751,0.4325,1.075,0.1719,0.0,3.7918,16.0232,34.5732
4,Pardeeville,14,34.53,19-8,34.9,-1.301,23,65.6,54.0,11.6,0.448,0.306,0.493,0.619,12.7,23.0,35.7,13.4,8.2,1.9,0.0,9.2,34.9,31.864,32.938,36.494,31.78,26.136,28.916,27.851,35.411,30.688,33.092,27.835,24.538,23.4,1.0,45.102,34.31,0.0,3.5903,5.2552,1.3665,0.8102,0.1446,0.0,0.0,0.0,2.2503,0.334,1.0552,0.117,0.0,4.5102,15.0966,34.5301
4,Osseo-Fairchild,15,33.911,21-4,26.94,-2.252,29,64.8,47.0,17.7,0.401,0.274,0.453,0.592,14.2,21.4,35.6,13.5,11.8,1.9,0.0,14.5,26.94,31.062,40.9,42.337,20.765,17.552,19.902,22.846,40.274,26.455,32.948,28.246,43.617,23.4,1.0,27.796,32.882,0.0,4.4582,6.0966,0.8929,0.5441,0.0995,0.0,0.0,0.0,2.2405,0.3389,1.8755,0.117,0.0,2.7796,14.4683,33.9111
4,Kohler,16,33.3472,17-9,32.46,-2.229,12,69.0,56.1,12.8,0.492,0.319,0.542,0.631,11.3,23.4,34.7,17.1,8.7,2.8,0.0,14.3,32.46,35.271,30.55,37.644,41.102,29.091,38.755,30.482,30.872,31.746,31.647,43.022,27.128,30.0,1.0,28.449,33.873,0.0,3.3299,5.4207,1.7674,0.9018,0.1938,0.0,0.0,0.0,2.152,0.5163,1.1665,0.15,0.0,2.8449,14.904,33.3473
4,Algoma,17,33.2717,19-7,35.92,-2.245,30,62.7,51.5,11.2,0.448,0.291,0.505,0.57,9.3,20.7,30.1,14.3,10.5,1.9,0.0,13.8,35.92,28.958,35.782,36.111,31.78,22.241,31.325,19.462,24.332,24.598,25.0,31.529,36.702,23.4,1.0,30.082,34.493,0.0,3.9002,5.2,1.3665,0.6895,0.1566,0.0,0.0,0.0,1.7,0.3784,1.5782,0.117,0.0,3.0082,15.1771,33.2717
4,Parkview,18,33.1696,20-6,25.24,-0.273,25,67.8,57.6,10.2,0.432,0.313,0.491,0.642,11.7,25.1,36.8,14.5,11.2,3.2,0.0,11.5,25.24,34.068,28.844,35.153,28.39,27.727,28.514,32.895,32.169,36.243,34.682,32.35,40.426,32.5,1.0,37.592,32.577,0.0,3.144,5.0621,1.2208,0.8595,0.1426,0.0,0.0,0.0,2.3584,0.3882,1.7383,0.1625,0.0,3.7592,14.3341,33.1697
4,Durand-Arkansaw,19,33.0839,22-6,39.76,-1.234,4,62.0,51.9,10.1,0.406,0.302,0.464,0.633,11.0,20.8,31.8,13.6,9.1,1.5,0.0,12.9,39.76,28.257,35.327,35.057,22.176,25.227,22.637,30.921,29.899,24.866,27.457,28.656,29.255,17.0,1.0,33.02,35.182,0.0,3.8506,5.0483,0.9536,0.782,0.1132,0.0,0.0,0.0,1.8671,0.3439,1.258,0.085,0.0,3.302,15.4802,33.0839
4,Saint Mary Catholic,20,33.0768,17-9,44.7,-1.756,10,74.4,65.4,9.0,0.493,0.368,0.575,0.71,8.8,23.5,32.2,16.9,7.7,2.3,0.0,12.7,44.7,40.681,20.085,34.004,41.314,40.227,45.382,47.807,22.565,32.011,28.035,42.201,22.231,26.875,1.0,33.673,36.068,0.0,2.1892,4.8966,1.7765,1.247,0.2269,0.0,0.0,0.0,1.9064,0.5064,0.9559,0.1344,0.0,3.3673,15.8701,33.0767
4,Manitowoc Lutheran,21,33.065,18-8,31.2,-2.139,7,63.3,52.6,10.7,0.446,0.328,0.506,0.625,9.6,19.0,28.5,13.9,9.1,0.8,0.0,11.7,31.2,29.559,34.531,35.632,31.356,31.136,31.526,29.167,25.36,20.039,22.867,29.888,29.255,5.8,1.0,36.939,33.647,0.0,3.7639,5.131,1.3483,0.9652,0.1576,0.0,0.0,0.0,1.5549,0.3587,1.258,0.029,0.0,3.6939,14.8045,33.065
4,Cambridge,22,32.5231,20-9,68.86,-2.194,5,65.1,55.5,9.6,0.427,0.312,0.488,0.645,9.6625,11.9,12.1,7.1,5.2,2.0667,0.0,12.4792,68.86,31.363,31.232,34.579,27.331,27.5,27.912,33.553,25.563,1.0,1.0,8.399,10.692,25.417,1.0,34.394,40.403,0.0,3.4043,4.9793,1.1752,0.8525,0.1396,0.0,0.0,0.0,0.068,0.1008,0.4598,0.1271,0.0,3.4394,17.7771,32.5231
4,Horicon,23,32.223,17-9,16.22,-0.876,14,65.5,53.5,12.0,0.446,0.318,0.51,0.623,7.5,17.8,25.3,16.2,10.4,1.9,0.0,11.3,16.22,31.764,33.507,36.877,31.356,28.864,32.329,28.728,17.969,16.821,18.6,39.328,36.17,23.4,1.0,38.245,30.959,0.0,3.6523,5.3103,1.3483,0.8948,0.1616,0.0,0.0,0.0,1.2648,0.4719,1.5553,0.117,0.0,3.8245,13.6221,32.2229
4,Clear Lake,24,32.0326,20-8,17.58,-1.592,28,66.1,56.0,10.1,0.43,0.296,0.488,0.691,13.5,27.5,41.0,10.6,7.2,2.1,0.0,11.2,17.58,32.365,30.664,35.057,27.966,23.621,27.912,43.64,38.004,42.593,40.751,18.757,19.923,25.625,1.0,38.571,31.203,0.0,3.3423,5.0483,1.2025,0.7322,0.1396,0.0,0.0,0.0,2.7711,0.2251,0.8567,0.1281,0.0,3.8571,13.7295,32.0325
4,Winnebago Lutheran,25,31.2855,16-10,28.98,-2.868,16,67.7,62.0,5.7,0.452,0.382,0.515,0.674,8.5,19.9,28.3,14.8,8.1,1.6,0.0,11.9,28.98,33.968,23.879,30.843,32.627,43.409,33.333,39.912,21.504,22.453,22.6,33.582,24.077,18.6,1.0,36.286,33.248,0.0,2.6029,4.4414,1.403,1.3457,0.1667,0.0,0.0,0.0,1.5368,0.403,1.0353,0.093,0.0,3.6286,14.6293,31.2857
4,Neillsville,26,31.2343,15-10,15.32,-2.619,31,64.1,53.6,10.6,0.408,0.297,0.471,0.569,11.8,22.0,33.8,13.4,10.2,2.4,0.0,13.7,15.32,30.361,33.393,35.536,22.741,23.897,24.378,19.308,32.493,28.042,30.347,27.835,35.106,27.5,1.0,30.408,30.798,0.0,3.6399,5.1172,0.9779,0.7408,0.1219,0.0,0.0,0.0,2.0636,0.334,1.5096,0.1375,0.0,3.0408,13.5511,31.2343
4,Marshall,27,31.1053,15-11,9.62,-1.916,14,72.5,62.6,9.9,0.52,0.361,0.566,0.648,6.3,15.8,22.1,11.3,6.4,1.6,0.0,7.7,9.62,38.778,23.21,34.866,47.034,38.636,43.574,34.211,13.727,11.458,14.333,20.829,16.231,18.6,1.0,50.0,29.775,0.0,2.5299,5.0207,2.0225,1.1977,0.2179,0.0,0.0,0.0,0.9747,0.25,0.6979,0.093,0.0,5.0,13.1012,31.1055
4,Unity,28,29.7406,17-9,0.58,-0.942,18,58.6,50.5,8.1,0.478,0.346,0.554,0.566,8.0,17.8,25.8,14.3,10.3,2.7,0.0,16.3,0.58,24.79,36.919,33.142,38.136,35.227,41.165,18.846,19.736,16.821,19.267,31.529,35.638,29.375,1.0,22.508,28.154,0.0,4.0242,4.7724,1.6398,1.092,0.2058,0.0,0.0,0.0,1.3101,0.3784,1.5324,0.1469,0.0,2.2508,12.3876,29.7404
4,Whitehall,29,29.6539,18-7,5.64,-0.928,15,63.0,54.9,8.1,0.4,0.33,0.472,0.589,11.4,20.6,32.0,13.3,11.1,1.5,0.0,15.0,5.64,29.259,31.915,33.142,20.482,31.591,24.627,22.385,31.196,24.33,27.746,27.425,39.894,17.0,1.0,26.163,29.061,0.0,3.4787,4.7724,0.8807,0.9793,0.1231,0.0,0.0,0.0,1.8867,0.3291,1.7154,0.085,0.0,2.6163,12.787,29.6537
4,Crivitz,30,29.6504,19-7,-1.54,-2.875,50,67.5,46.5,21.0,0.435,0.278,0.469,0.603,14.5,25.1,39.6,15.4,13.0,2.6,0.0,15.4,-1.54,33.768,41.469,45.498,29.025,18.655,23.881,24.538,41.246,36.243,38.728,36.044,50.0,28.75,1.0,25.022,27.773,0.0,4.5201,6.5517,1.2481,0.5783,0.1194,0.0,0.0,0.0,2.6335,0.4325,2.15,0.1438,0.0,2.5022,12.2203,33.0999
4,Markesan,31,29.6504,18-7,15.34,-1.642,14,60.2,54.4,5.9,0.442,0.298,0.492,0.569,9.1,19.2,28.4,12.8,10.2,1.4,0.0,15.6,15.34,26.453,32.483,31.034,30.508,24.172,28.715,19.308,23.625,20.575,22.733,25.372,35.106,15.4,1.0,24.464,30.802,0.0,3.5407,4.469,1.3119,0.7493,0.1436,0.0,0.0,0.0,1.5459,0.3045,1.5096,0.077,0.0,2.4464,13.5527,29.6506
4,Colfax,32,29.4859,16-8,10.84,-1.59,22,67.9,63.0,4.9,0.476,0.355,0.551,0.621,7.4,24.8,32.2,12.7,6.3,2.7,0.0,12.4,10.84,34.168,22.763,30.077,37.712,37.273,40.562,28.289,17.615,35.45,28.035,24.973,15.769,29.375,1.0,34.653,29.994,0.0,2.4812,4.331,1.6216,1.1555,0.2028,0.0,0.0,0.0,1.9064,0.2997,0.6781,0.1469,0.0,3.4653,13.1975,29.486
4,Spencer,33,29.4112,19-8,5.36,-1.905,20,65.4,56.6,8.9,0.459,0.305,0.519,0.57,8.7,21.9,30.6,13.3,9.5,2.0,0.0,15.4,5.36,31.663,29.981,33.908,34.11,25.909,34.137,19.462,22.211,27.778,25.723,27.425,31.383,25.0,1.0,25.022,29.011,0.0,3.2679,4.8828,1.4667,0.8032,0.1707,0.0,0.0,0.0,1.7491,0.3291,1.3495,0.125,0.0,2.5022,12.7649,29.4111
4,Auburndale,34,29.0957,13-14,-3.38,-1.825,26,53.7,49.1,4.6,0.409,0.329,0.475,0.641,8.3,14.9,23.1,11.0,6.0,1.8,0.0,9.5,-3.38,17.933,38.512,29.789,23.024,31.364,25.301,32.675,20.797,9.045,15.667,19.941,14.385,21.8,1.0,44.122,27.443,0.0,4.1978,4.2897,0.99,0.9723,0.1265,0.0,0.0,0.0,1.0653,0.2393,0.6185,0.109,0.0,4.4122,12.0751,29.0957
4,Iowa-Grant,35,29.0431,16-10,7.14,-2.102,24,61.6,56.4,5.2,0.408,0.29,0.475,0.627,10.5,23.1,33.6,13.4,8.3,2.1,0.0,13.5,7.14,27.856,30.209,30.364,22.741,21.966,25.301,29.605,28.278,30.952,30.058,27.835,25.0,25.625,1.0,31.061,29.331,0.0,3.2927,4.3724,0.9779,0.6809,0.1265,0.0,0.0,0.0,2.0439,0.334,1.075,0.1281,0.0,3.1061,12.9054,29.0429
4,Stratford,36,28.1756,11-14,10.26,-1.38,9,51.1,53.8,-2.7,0.415,0.349,0.491,0.677,7.2,15.1,22.3,11.8,5.8,2.2,0.0,11.4,10.26,14.294,33.166,23.11,24.718,35.909,28.514,40.57,16.908,9.581,14.6,22.309,13.462,26.25,1.0,37.918,29.89,0.0,3.6151,3.3278,1.0629,1.1132,0.1426,0.0,0.0,0.0,0.9928,0.2677,0.5788,0.1313,0.0,3.7918,13.1517,28.1757
4,Laconia,37,27.9073,13-13,-11.08,-2.185,22,58.3,54.5,3.8,0.45,0.316,0.513,0.591,8.0,19.1,27.1,12.6,8.7,1.4,0.0,12.8,-11.08,24.37,32.37,29.023,32.203,28.409,32.932,22.692,19.736,20.307,21.0,24.677,27.128,15.4,1.0,33.347,26.062,0.0,3.5283,4.1793,1.3847,0.8807,0.1647,0.0,0.0,0.0,1.428,0.2961,1.1665,0.077,0.0,3.3347,11.4673,27.9073
4,Fennimore,38,27.9042,14-12,1.98,-1.096,14,56.2,53.1,3.1,0.401,0.27,0.453,0.571,9.6,19.7,29.3,12.2,10.6,2.3,0.0,15.5,1.98,21.431,33.962,28.352,20.765,16.448,19.902,19.615,25.36,21.916,23.933,23.493,37.234,26.875,1.0,24.743,28.405,0.0,3.7019,4.0828,0.8929,0.5099,0.0995,0.0,0.0,0.0,1.6275,0.2819,1.6011,0.1344,0.0,2.4743,12.4981,27.9043
4,Edgar,39,27.8954,12-14,15.24,-1.934,3,58.6,60.2,-1.6,0.427,0.275,0.48,0.667,9.7,20.8,30.5,12.9,7.0,1.8,0.0,13.1,15.24,24.79,25.888,24.014,27.331,17.828,26.305,38.377,25.684,24.866,25.578,25.783,19.0,21.8,1.0,32.367,30.784,0.0,2.8218,3.458,1.1752,0.5527,0.1315,0.0,0.0,0.0,1.7393,0.3094,0.817,0.109,0.0,3.2367,13.5448,27.8954
4,Shell Lake,40,27.8121,14-11,-21.1,-1.786,28,64.0,55.6,8.4,0.435,0.288,0.482,0.567,10.0,17.8,27.8,11.8,11.5,2.0,0.0,13.2,-21.1,30.261,31.118,33.429,29.025,21.414,26.707,19.0,26.657,16.821,21.933,22.309,42.021,25.0,1.0,32.041,24.24,0.0,3.3919,4.8138,1.2481,0.6638,0.1335,0.0,0.0,0.0,1.4915,0.2677,1.8069,0.125,0.0,3.2041,10.6657,27.812
4,Chetek-Weyerhaeuser,41,27.7625,16-10,-12.82,-1.679,39,56.9,54.3,2.6,0.413,0.369,0.491,0.575,8.1,21.3,29.4,14.2,6.2,1.7,0.0,11.8,-12.82,22.411,32.597,27.874,24.153,40.455,28.514,20.231,20.09,26.19,24.067,31.119,15.308,20.2,1.0,36.612,25.75,0.0,3.5531,4.0138,1.0386,1.2541,0.1426,0.0,0.0,0.0,1.6365,0.3734,0.6582,0.101,0.0,3.6612,11.3299,27.7624
4,Luther,42,27.3502,15-12,3.82,-1.867,15,67.9,66.1,1.9,0.432,0.29,0.488,0.617,13.6,24.8,38.4,18.2,9.8,2.5,0.0,17.2,3.82,34.168,19.304,27.203,28.39,21.966,27.912,27.412,38.329,35.45,36.994,47.537,32.979,28.125,1.0,19.994,28.735,0.0,2.1041,3.9172,1.2208,0.6809,0.1396,0.0,0.0,0.0,2.5156,0.5704,1.4181,0.1406,0.0,1.9994,12.6434,27.3501
4,Bangor,43,26.8004,16-10,-17.62,-2.273,38,68.3,61.3,7.0,0.432,0.318,0.5,0.607,10.1,23.5,33.6,15.5,8.7,2.0,0.0,15.4,-17.62,34.569,24.661,32.088,28.39,28.864,30.321,25.219,26.981,32.011,30.058,36.455,27.128,25.0,1.0,25.022,24.885,0.0,2.688,4.6207,1.2208,0.8948,0.1516,0.0,0.0,0.0,2.0439,0.4375,1.1665,0.125,0.0,2.5022,10.9495,26.8005
4,McDonell Central,44,26.7611,14-14,-15.9,-2.559,16,60.8,56.8,4.0,0.43,0.3,0.486,0.612,8.5,19.5,28.0,10.6,6.3,1.8,0.0,12.0,-15.9,27.054,29.754,29.215,27.966,24.724,27.51,26.316,21.504,21.38,22.2,18.757,15.769,21.8,1.0,35.959,25.197,0.0,3.2431,4.2069,1.2025,0.7664,0.1376,0.0,0.0,0.0,1.5096,0.2251,0.6781,0.109,0.0,3.5959,11.0868,26.761
4,Glenwood City,45,26.6339,11-13,-12.7,-1.068,19,54.0,53.3,0.7,0.43,0.275,0.473,0.573,8.0,19.7,27.7,14.1,6.2,1.4,0.0,12.6,-12.7,18.353,33.735,26.054,27.966,17.828,24.876,19.923,19.736,21.916,21.8,30.708,15.308,15.4,1.0,34.0,25.771,0.0,3.6771,3.7517,1.2025,0.5527,0.1244,0.0,0.0,0.0,1.4824,0.3685,0.6582,0.077,0.0,3.4,11.3394,26.6339
4,Cameron,46,26.4585,13-12,-13.54,-2.593,16,65.4,62.2,3.1,0.472,0.347,0.528,0.566,8.2,22.7,30.9,16.9,8.2,2.0,0.0,16.5,-13.54,31.663,23.656,28.352,36.864,35.455,35.944,18.846,20.444,29.894,26.156,42.201,24.538,25.0,1.0,21.95,25.621,0.0,2.5785,4.0828,1.5852,1.0991,0.1797,0.0,0.0,0.0,1.7786,0.5064,1.0552,0.125,0.0,2.195,11.2731,26.4586
4,Grantsburg,47,26.1839,12-13,-27.26,-1.391,16,58.0,56.0,2.0,0.425,0.333,0.489,0.586,9.2,20.8,30.0,13.1,9.3,0.8,0.0,13.5,-27.26,23.95,30.664,27.299,26.907,32.273,28.112,21.923,23.979,24.866,24.867,26.604,30.319,5.8,1.0,31.061,23.099,0.0,3.3423,3.931,1.157,1.0005,0.1406,0.0,0.0,0.0,1.6909,0.3192,1.3037,0.029,0.0,3.1061,10.1635,26.1838
4,Dominican,48,25.6662,13-16,6.78,-2.146,1,71.6,73.6,-2.0,0.449,0.338,0.527,0.694,9.5,20.5,29.9,11.5,5.3,2.4,0.0,13.7,6.78,37.876,10.933,23.685,31.992,33.409,35.743,44.298,25.036,24.061,24.733,21.421,11.154,27.5,1.0,30.408,29.266,0.0,1.1917,3.4106,1.3756,1.0357,0.1787,0.0,0.0,0.0,1.6819,0.2571,0.4796,0.1375,0.0,3.0408,12.877,25.6662
4,Destiny,49,25.6068,9-10,-31.02,-2.237,15,65.7,60.6,5.2,0.4347,0.3163,0.4948,0.61,9.7538,20.9407,30.337,13.2222,8.4111,1.8885,0.0,13.6269,-31.02,31.964,25.442,30.364,28.962,28.477,29.277,25.877,25.859,25.24,25.342,27.105,25.591,23.216,1.0,30.647,22.402,0.0,2.7732,4.3724,1.2454,0.8828,0.1464,0.0,0.0,0.0,1.7233,0.3253,1.1004,0.1161,0.0,3.0647,9.8569,25.6069
4,Omro,50,25.1387,12-14,-12.28,-0.837,25,65.9,64.9,1.0,0.413,0.284,0.468,0.646,14.1,24.3,38.4,13.6,8.9,1.2,0.0,17.9,-12.28,32.164,20.643,26.341,24.153,20.31,23.632,33.772,39.95,34.127,36.994,28.656,28.191,12.2,1.0,18.039,25.847,0.0,2.2501,3.7931,1.0386,0.6296,0.1182,0.0,0.0,0.0,2.5156,0.3439,1.2122,0.061,0.0,1.8039,11.3726,25.1388
4,Deerfield,51,24.7851,14-12,-14.36,0.004,25,56.5,58.0,-1.5,0.417,0.323,0.482,0.532,10.8,20.6,31.4,13.0,9.2,1.5,0.0,19.5,-14.36,21.851,28.389,24.096,25.212,30.0,26.707,13.615,29.251,24.33,26.879,26.193,29.787,17.0,1.0,13.57,25.474,0.0,3.0944,3.4698,1.0841,0.93,0.1335,0.0,0.0,0.0,1.8277,0.3143,1.2809,0.085,0.0,1.357,11.2084,24.7851
4,Prairie Farm/Clayton,52,24.3538,12-14,-34.54,-2.08,32,55.9,55.3,0.6,0.421,0.298,0.459,0.597,8.8,21.7,30.6,11.8,7.6,1.7,0.0,15.1,-34.54,21.012,31.46,25.958,26.059,24.172,21.394,23.615,22.565,27.249,25.723,22.309,21.769,20.2,1.0,25.86,21.75,0.0,3.4291,3.7379,1.1206,0.7493,0.107,0.0,0.0,0.0,1.7491,0.2677,0.9361,0.101,0.0,2.586,9.5699,24.3537
4,Mondovi,53,23.6696,11-15,-39.86,-2.018,32,58.3,59.8,-1.5,0.392,0.257,0.436,0.603,10.8,20.8,31.6,13.9,12.2,1.4,0.0,14.8,-39.86,24.37,26.341,24.096,18.224,12.862,15.674,24.538,29.251,24.866,27.168,29.888,45.745,15.4,1.0,26.816,20.764,0.0,2.8712,3.4698,0.7836,0.3987,0.0784,0.0,0.0,0.0,1.8474,0.3587,1.967,0.077,0.0,2.6816,9.1362,23.6696
4,Ozaukee,54,23.5308,12-14,-17.34,-1.266,13,56.1,61.3,-5.2,0.418,0.279,0.464,0.606,8.0,21.3,29.3,11.2,8.3,2.0,0.0,17.3,-17.34,21.292,24.661,21.055,25.424,18.931,22.637,25.0,19.736,26.19,23.933,20.533,25.0,25.0,1.0,19.715,24.937,0.0,2.688,3.0319,1.0932,0.5869,0.1132,0.0,0.0,0.0,1.6275,0.2464,1.075,0.125,0.0,1.9715,10.9723,23.5309
4,Cuba City,55,23.2929,10-16,-13.16,-2.821,14,60.7,62.1,-1.4,0.349,0.214,0.39,0.5,9.4778,21.0115,30.7423,12.7185,8.0704,1.9407,0.0,15.8,-13.16,26.954,23.768,24.178,6.082,1.0,4.233,8.692,24.961,25.427,25.928,25.038,23.94,24.051,1.0,23.905,25.689,0.0,2.5907,3.4816,0.2615,0.031,0.0212,0.0,0.0,0.0,1.7631,0.3005,1.0294,0.1203,0.0,2.3905,11.3031,23.2929
4,Living Word Lutheran,56,23.098,15-15,-16.66,-2.66,11,65.3,68.3,-2.9,0.444,0.298,0.495,0.682,10.3,20.8,31.1,13.4,7.0,2.7,0.0,18.6,-16.66,31.563,16.848,22.945,30.932,24.172,29.317,41.667,27.63,24.866,26.445,27.835,19.0,29.375,1.0,16.084,25.061,0.0,1.8365,3.3041,1.3301,0.7493,0.1466,0.0,0.0,0.0,1.7983,0.334,0.817,0.1469,0.0,1.6084,11.0268,23.098
4,The Prairie School,57,22.8392,11-17,-33.36,-1.958,20,58.6,64.5,-5.9,0.438,0.309,0.489,0.679,7.6,21.2,28.7,15.0,6.2,3.0,0.0,14.2,-33.36,24.79,21.089,20.479,29.661,26.818,28.112,41.009,18.322,25.926,23.133,34.403,15.308,31.25,1.0,28.776,21.968,0.0,2.2987,2.949,1.2754,0.8314,0.1406,0.0,0.0,0.0,1.5731,0.4128,0.6582,0.1562,0.0,2.8776,9.6661,22.8391
4,Poynette,58,22.8372,10-16,-24.9,-2.729,27,62.8,64.5,-1.6,0.418,0.371,0.498,0.69,2.7,21.0115,30.7423,4.6,3.1,0.5,0.0,15.8,-24.9,29.058,21.089,24.014,25.424,40.909,29.92,43.421,1.0,25.427,25.928,1.0,1.0,1.0,1.0,23.905,23.536,0.0,2.2987,3.458,1.0932,1.2682,0.1496,0.0,0.0,0.0,1.7631,0.012,0.043,0.005,0.0,2.3905,10.3559,22.8372
4,Oconto,59,22.3517,10-16,-26.8,-1.706,42,55.0,62.4,-7.3,0.377,0.304,0.455,0.556,8.8,20.8,29.6,11.0,8.4,2.1,0.0,16.5048,-26.8,19.752,23.433,19.329,13.988,25.682,20.399,17.308,22.565,24.866,24.333,19.941,25.532,25.625,1.0,21.936,23.184,0.0,2.5542,2.7833,0.6015,0.7961,0.102,0.0,0.0,0.0,1.6547,0.2393,1.0979,0.1281,0.0,2.1936,10.201,22.3517
4,Coleman,60,22.2474,11-14,-45.74,-0.82,50,52.0,55.3,-3.3,0.378,0.288,0.424,0.476,12.4,20.1,32.5,12.7,9.3,1.8,0.0,17.5,-45.74,15.554,31.46,22.616,14.271,21.414,12.689,5.0,34.438,22.989,28.468,24.973,30.319,21.8,1.0,19.156,19.674,0.0,3.4291,3.2568,0.6136,0.6638,0.0634,0.0,0.0,0.0,1.9358,0.2997,1.3037,0.109,0.0,1.9156,8.6568,22.2473
4,Dodgeland,61,21.8053,11-13,-45.52,-1.082,45,59.8,62.5,-2.7,0.439,0.331,0.508,0.566,5.9,17.8,23.7,14.2,6.8,2.3,0.0,15.675,-45.52,26.052,23.321,23.11,29.873,31.818,31.928,18.846,12.313,16.821,16.467,31.119,18.077,26.875,1.0,24.254,19.715,0.0,2.542,3.3278,1.2845,0.9864,0.1596,0.0,0.0,0.0,1.1197,0.3734,0.7773,0.1344,0.0,2.4254,8.6747,21.8052
4,Melrose-Mindoro,62,21.7572,11-14,-59.2,-1.451,29,58.9,58.1,0.8,0.351,0.265,0.404,0.535,14.2,23.7,37.9,12.8,8.5,1.8,0.0,15.2,-59.2,25.15,28.275,26.149,6.647,15.069,7.715,14.077,40.274,32.54,36.272,25.372,26.064,21.8,1.0,25.581,17.18,0.0,3.082,3.7655,0.2858,0.4671,0.0386,0.0,0.0,0.0,2.4665,0.3045,1.1207,0.109,0.0,2.5581,7.5594,21.7572
4,Eleva-Strum,63,21.6079,9-16,-50.88,-0.743,29,54.2,57.9,-3.6,0.396,0.343,0.477,0.646,6.5,23.6,30.1,13.1,5.4,2.5,0.0,15.9407,-50.88,18.633,28.502,22.37,19.353,34.545,25.703,33.772,14.434,32.275,25.0,26.604,11.615,28.125,1.0,23.512,18.722,0.0,3.1068,3.2213,0.8322,1.0709,0.1285,0.0,0.0,0.0,1.7,0.3192,0.4995,0.1406,0.0,2.3512,8.2377,21.6079
